o_body,verdict,o_url
Rocker Joan Jett sent an angry letter to Rolling Stone magazine to complain about their 'Women in Rock' issue.,false,1085
Donald Trump has vowed to reinstate the draft.,false,3653
"While visiting a Master Lock plant in Milwaukee, President Obama mistook the Wisconsin state flag for a union banner.",false,2022
A video shows a 'self-driving bicycle' created by Google.,false,1760
Donald Trump's tax returns were posted online after the IRS database was hacked.,false,2568
Continental Airlines CEO Gordon Bethune once personally threw a passenger off an airplane for being rude to a flight attendant.,false,3056
A review of IRS procedures found thousands of tax returns linked to the same addresses.,true,1470
Hacker Guccifer (Marcel Lazăr Lehel) is missing from his jail cell.,false,1987
The Hobby Lobby chain is closing all its stores in protest over a federal contraceptives mandate.,false,3565
"'Mutation Response Vehicle' vehicles spotted near Longwood, Florida, are related to outbreaks of the Zika virus.",false,3291
Radio host Dr. Laura Schlessinger stated during a broadcast that pit bulls in an animal shelter were 'taking up space' and that they should all be 'put down.,true,315
E-mail presents muddled comments by President Bush regarding proposed changes to Medicare/Social Security.,true,2228
FEMA is marking mailboxes with colored dots to indicate the disposition of residents in the New World Order.,false,1572
Photographs show ducklings that survived a 10-foot jump from an office building in downtown Spokane.,true,1943
Tampon manufacturers use asbestos in their products to promote bleeding.,false,3376
Groucho Marx made a risqué wisecrack about his cigar to a female You Bet Your Life contestant with 19 children.,false,2683
An unflattering photograph shows President Trump playing a round of golf.,false,3954
The Make-A-Wish Foundation is being driven into bankruptcy by a child who wished for unlimited wishes.,false,3545
A 'Welcome to Idaho' sign warns potential criminals about gun-owning citizens.,false,1237
Facebook is donating $1 per share to a medical fund for a baby born with his heart outside his body.,false,3597
President Obama is purging military leaders who refuse to fire on U.S. citizens.,false,3193
Warren Buffett proposed a constitutional amendment that seeks to require laws apply equally to U.S. citizens and members of Congress.,false,1767
Temporary black henna tattoos can cause permanent scarring.,true,2491
false,false,3057
"Millions of Muslims protested against the Islamic State in November 2016, but a 'media blackout' prevented people from hearing about the event.",false,2321
The U.S. Postal Service is discontinuing the Black Heritage series of postage stamps and destroying the remaining stock.,false,827
Federal regulations require states to upgrade all street name signs to use mixed case lettering.,true,1446
The Steak n Shake restaurant chain has a company policy prohibiting customers from praying at its restaurants.,false,3512
President Obama has announced he'll refuse to leave office if Donald Trump is elected President.,false,1480
One of the top search results in Google for the word 'jew' points to an anti-Semitic site.,true,2628
Video captures a DEA agent who accidentally shot himself while conducting a presentation on gun safety.,true,1799
Quranic verse 9:11 speaks of the 'wrath of the Eagle cleansing the lands of Allah.,false,1894
Sen. Ted Cruz said Southern states should build a nuclear arsenal to 'protect their beliefs.,false,3927
President Obama said women should not choose to be stay-at-home-moms.,false,4016
President Obama launched an 'African Americans for Obama' campaign in February 2012.,true,3343
A viral video shows a man punching a kangaroo in the face to save his dog.,true,92
The U.S. government has agreed to allow China to exercise 'eminent domain' as collateral for American debt.,false,2365
Video clip shows Tacoma housing development 'built for illegal immigrants' who are receiving 'refugee pay.,false,3255
Fox News showed a parody account for Reality Winner during a live broadcast.,false,3756
Photograph shows John F. Kennedy and Marilyn Monroe sharing an intimate moment.,false,4021
The personalities of the dwarf characters in Disney's animated film version of Snow White and the Seven Dwarfs represent the seven stages of cocaine addiction.,false,1149
"Shoshana Johnson, the other female U.S. POW of the Iraq war, is slated to receive a far smaller disability pension than that granted Jessica Lynch.",true,378
Members of the Congressional Prayer Caucus sent President Obama a letter correcting his reference to E pluribus unum as the U.S. national motto.,true,1331
President Trump voiced his support for United Airlines following the release of a video showing the a passenger being forcibly from a flight.,false,680
"Dragnet's Sgt. Joe Friday character frequently implored female informants to provide 'Just the facts, ma'am.",false,859
Talk show host Oprah Winfrey is pregnant with her first child at 61.,false,2676
"During a photo opportunity at a 1992 grocers' convention, President George Bush was 'amazed' at encountering supermarket scanners for the first time.",false,2759
Editorial by pianist Huntley Brown explains why he won't vote for Barack Obama.,true,3727
Photograph shows an eagle perched atop a gravestone in a military cemetery.,true,1876
A Danish woman fertilized her own eggs with the frozen sperm of her deceased father.,false,1792
A woman managed to call 911 during a domestic abuse incident by pretending to order a pizza.,false,3550
The KKK marched on a bridge in North Carolina to celebrate Donald Trump's presidential victory.,false,3448
"President Obama signed an executive order to lend $2 billion to a Brazilian oil company, with no financial gain for the U.S.",false,3245
Casey Anthony is pregnant with twins and hoping to star in a reality TV show.,false,1044
Simon Malls (including the properties Roosevelt Field and SouthPark Mall) banned Christmas trees because they're 'offensive.,false,2174
"Singer Willie Nelson said of his September 2006 drug offense, 'It's a good thing I had a bag of marijuana instead of a bag of spinach. I'd be dead by now.",false,1826
Donald Trump's ancestors changed their surname from 'Drumpf' to 'Trump.,true,1161
Michael Kors uses fur from dogs that were skinned alive in manufacturing the brand's products.,false,777
"Trump strategist Stephen Bannon defended spousal abuse with the statement, 'Nobody can blame you for beating your wife if it's out of love.",false,3349
Eggs and popcorn kernels can be cooked by placing them between activated cell phones.,false,753
Calling #77 or 112 on your cell phone will connect you to emergency services no matter where you are.,false,560
President Obama failed to tip a steakhouse waiter who was actually a prominent restauranteur.,false,3276
U.S. schools are requiring children to be implanted with RFID chips in order to curb gun violence.,false,922
"George Zimmerman was found dead in January 2016, several months after a Twitter controversy involving photographs of Trayvon Martin's body.",false,4005
Krispy Kreme outlets will be giving away free doughnuts on 3 June 2005.,true,174
Actor Ralph Macchio of 'Karate Kid' fame passed away in June 2016.,false,1123
