type,word1,pos1,priorpolarity
0.3,hardliners,NN,-1.0
0.7,hardly,ANY,-1.0
0.7,hardship,NN,-1.0
0.7,hardships,JJ,-1.0
0.7,hardships,NN,-1.0
0.3,hardy,JJ,1.0
0.7,harm,JJ,-1.0
0.7,harm,NN,-1.0
0.7,harmful,JJ,-1.0
0.7,harmless,JJ,1.0
0.7,harmonious,JJ,1.0
0.7,harmoniously,ANY,1.0
0.7,harmonize,VB,1.0
0.7,harmony,JJ,1.0
0.7,harmony,NN,1.0
0.7,harms,JJ,-1.0
0.7,harms,NN,-1.0
0.7,harpy,NN,-1.0
0.7,harridan,NN,-1.0
0.7,harried,JJ,-1.0
0.7,harrow,VB,-1.0
0.7,harsh,JJ,-1.0
0.7,harshly,ANY,-1.0
0.7,hassle,NN,-1.0
0.7,haste,JJ,-1.0
0.7,haste,NN,-1.0
0.7,hasty,JJ,-1.0
0.3,hasty,JJ,-1.0
0.7,hate,VB,-1.0
0.7,hater,NN,-1.0
0.7,hateful,JJ,-1.0
0.7,hatefully,ANY,-1.0
0.7,hatefulness,NN,-1.0
0.7,haughtily,RB,-1.0
0.7,haughty,JJ,-1.0
0.7,hatred,NN,-1.0
0.3,haunt,VB,-1.0
0.7,haunting,JJ,-1.0
0.7,haven,NN,1.0
0.7,havoc,NN,-1.0
0.7,hawkish,JJ,-1.0
0.7,hawkish,NN,-1.0
0.3,hazard,NN,-1.0
0.3,hazard,VB,-1.0
0.3,hazardous,JJ,-1.0
0.3,hazy,JJ,-1.0
0.3,headache,NN,-1.0
0.3,headaches,JJ,-1.0
0.3,headaches,NN,-1.0
0.3,headway,NN,1.0
0.7,heady,JJ,1.0
0.3,heal,VB,1.0
0.7,healthful,JJ,1.0
0.3,healthy,JJ,1.0
0.3,healthy,NN,1.0
0.3,heart,JJ,1.0
0.7,heartbreak,NN,-1.0
0.7,heartbreaker,NN,-1.0
0.7,heartbreaking,JJ,-1.0
0.7,heartbreakingly,RB,-1.0
0.7,hearten,VB,1.0
0.7,heartening,JJ,1.0
0.7,heartfelt,JJ,1.0
0.7,heartily,JJ,1.0
0.7,heartless,JJ,-1.0
0.7,heartrending,JJ,-1.0
0.7,heartwarming,JJ,1.0
0.7,heathen,JJ,-1.0
0.7,heathen,NN,-1.0
0.3,heaven,NN,1.0
0.7,heavenly,ANY,1.0
0.7,heavily,RB,-1.0
0.3,heavy-duty,JJ,0.0
0.7,heavy-handed,JJ,-1.0
0.7,heavyhearted,JJ,-1.0
0.7,heck,JJ,-1.0
0.7,heck,NN,-1.0
0.7,heckle,VB,-1.0
0.3,hectic,JJ,-1.0
0.7,hedge,VB,-1.0
0.7,hedonistic,JJ,-1.0
0.7,heedless,JJ,-1.0
0.3,hefty,JJ,0.0
0.3,hegemonism,JJ,-1.0
0.3,hegemonism,NN,-1.0
0.7,hegemonistic,JJ,-1.0
0.7,hegemony,NN,-1.0
0.3,hegemony,JJ,-1.0
0.3,hegemony,NN,-1.0
0.7,heinous,JJ,-1.0
0.7,hell,NN,-1.0
0.7,hell-bent,JJ,-1.0
0.7,hellion,ANY,-1.0
0.3,help,JJ,1.0
0.3,help,NN,1.0
0.3,help,VB,1.0
0.3,helpful,JJ,1.0
0.3,helpless,JJ,-1.0
0.3,helplessly,RB,-1.0
0.3,helplessness,NN,-1.0
0.7,herald,ANY,1.0
0.7,heresy,NN,-1.0
0.7,heretic,NN,-1.0
0.7,heretical,JJ,-1.0
0.7,hero,NN,1.0
0.7,heroic,JJ,1.0
0.7,heroic,ANY,1.0
0.7,heroically,ANY,1.0
0.7,heroine,NN,1.0
0.7,heroize,VB,1.0
0.7,heros,NN,1.0
0.7,hesitant,JJ,-1.0
0.7,hideous,JJ,-1.0
0.7,hideously,RB,-1.0
0.7,hideousness,NN,-1.0
0.3,high,JJ,0.0
0.3,high-powered,JJ,0.0
0.3,high-quality,JJ,1.0
0.7,highlight,NN,1.0
0.7,highlight,VB,1.0
0.7,hilarious,JJ,1.0
0.7,hilariously,ANY,1.0
0.7,hilariousness,NN,1.0
0.7,hilarity,NN,1.0
0.7,hinder,VB,-1.0
0.7,hindrance,NN,-1.0
0.3,historic,JJ,1.0
0.7,hm,ANY,0.0
0.7,hmm,ANY,0.0
0.7,hoard,VB,-1.0
0.7,hoax,VB,-1.0
0.3,hobble,VB,-1.0
0.3,hole,NN,-1.0
0.7,hollow,JJ,-1.0
0.3,holy,JJ,1.0
0.7,homage,NN,1.0
0.7,honest,JJ,1.0
0.3,honest,NN,1.0
0.7,honestly,ANY,1.0
0.7,honesty,JJ,1.0
0.7,honesty,NN,1.0
0.3,honeymoon,NN,1.0
0.3,honor,JJ,1.0
0.3,honor,NN,1.0
0.7,honor,VB,1.0
0.7,honorable,ANY,1.0
0.7,hoodwink,VB,-1.0
0.7,hope,JJ,1.0
0.7,hope,NN,1.0
0.7,hope,VB,1.0
0.7,hopeful,ANY,1.0
0.7,hopefully,ANY,1.0
0.7,hopefulness,NN,1.0
0.7,hopeless,JJ,-1.0
0.7,hopelessly,ANY,-1.0
0.7,hopelessness,NN,-1.0
0.7,hopes,JJ,1.0
0.7,hopes,NN,1.0
0.3,horde,NN,-1.0
0.7,horrendous,JJ,-1.0
0.7,horrendously,ANY,-1.0
0.7,horrible,JJ,-1.0
0.7,horrible,ANY,-1.0
0.7,horribly,ANY,-1.0
0.7,horrid,JJ,-1.0
0.7,horrific,JJ,-1.0
0.7,horrifically,ANY,-1.0
0.7,horrify,JJ,-1.0
0.7,horrify,VB,-1.0
0.7,horrifying,ANY,-1.0
0.7,horrifyingly,ANY,-1.0
0.7,horror,NN,-1.0
0.7,horrors,NN,-1.0
0.7,hospitable,JJ,1.0
0.3,hostage,NN,-1.0
0.3,hostile,JJ,-1.0
0.3,hostile,NN,-1.0
0.3,hostilities,JJ,-1.0
0.3,hostilities,NN,-1.0
0.7,hostility,JJ,-1.0
0.7,hostility,NN,-1.0
0.3,hot,JJ,1.0
0.7,hothead,NN,-1.0
0.7,hotheaded,JJ,-1.0
0.7,hotbeds,JJ,-1.0
0.7,hotbeds,NN,-1.0
0.3,hothouse,JJ,-1.0
0.3,hothouse,NN,-1.0
0.3,however,ANY,0.0
0.7,hubris,NN,-1.0
0.7,huckster,NN,-1.0
0.7,hug,JJ,1.0
0.7,hug,NN,1.0
0.3,huge,JJ,0.0
0.7,humane,JJ,1.0
0.7,humane,NN,1.0
0.3,humanists,JJ,1.0
0.3,humanists,NN,1.0
0.3,humanity,NN,1.0
0.7,humankind,NN,1.0
0.7,humble,VB,1.0
0.7,humbling,ANY,-1.0
0.7,humiliate,VB,-1.0
0.7,humiliating,JJ,-1.0
0.7,humiliation,NN,-1.0
0.7,humility,NN,1.0
0.7,humor,VB,1.0
0.7,humorous,ANY,1.0
0.7,humorously,ANY,1.0
0.7,humour,JJ,1.0
0.7,humour,NN,1.0
0.7,humourous,ANY,1.0
0.7,hunger,VB,-1.0
0.3,hungry,JJ,-1.0
0.3,hurt,JJ,-1.0
0.3,hurt,VB,-1.0
0.3,hurtful,JJ,-1.0
0.3,hustler,NN,-1.0
0.3,hypnotize,VB,0.0
0.7,hypocrisy,NN,-1.0
0.7,hypocrite,NN,-1.0
0.7,hypocrites,NN,-1.0
0.7,hypocritical,JJ,-1.0
0.7,hypocritically,NN,-1.0
0.7,hysteria,NN,-1.0
0.7,hysteric,JJ,-1.0
0.7,hysterical,ANY,-1.0
0.7,hysterically,ANY,-1.0
0.7,hysterics,NN,-1.0
0.3,icy,JJ,-1.0
0.3,idea,JJ,0.0
0.3,idea,NN,0.0
0.7,ideal,JJ,1.0
0.7,ideal,NN,1.0
0.3,idealism,NN,1.0
0.3,idealist,NN,1.0
0.7,idealize,VB,1.0
0.7,ideally,ANY,1.0
0.7,idiocies,ANY,-1.0
0.7,idiocy,ANY,-1.0
0.7,idiot,ANY,-1.0
0.7,idiotic,ANY,-1.0
0.7,idiotically,ANY,-1.0
0.7,idiots,ANY,-1.0
0.3,idle,JJ,-1.0
0.7,idol,JJ,1.0
0.7,idol,NN,1.0
0.7,idolize,VB,1.0
0.7,idolized,JJ,1.0
0.7,idyllic,ANY,1.0
0.3,ignite,VB,0.0
0.7,ignoble,JJ,-1.0
0.7,ignominious,JJ,-1.0
0.7,ignominiously,RB,-1.0
0.7,ignominy,NN,-1.0
0.3,ignore,VB,-1.0
0.7,ignorance,JJ,-1.0
0.7,ignorance,NN,-1.0
0.7,ignorant,JJ,-1.0
0.7,ignorant,NN,-1.0
0.3,ill,JJ,-1.0
0.3,ill,NN,-1.0
0.7,ill-advised,JJ,-1.0
0.7,ill-conceived,JJ,-1.0
0.7,ill-fated,JJ,-1.0
0.7,ill-favored,JJ,-1.0
0.7,ill-mannered,JJ,-1.0
0.7,ill-natured,JJ,-1.0
0.7,ill-sorted,JJ,-1.0
0.7,ill-tempered,JJ,-1.0
0.7,ill-treated,JJ,-1.0
0.7,ill-treatment,JJ,-1.0
0.7,ill-treatment,NN,-1.0
0.7,ill-usage,NN,-1.0
0.7,ill-used,JJ,-1.0
0.3,illegal,JJ,-1.0
0.3,illegally,RB,-1.0
0.3,illegitimate,JJ,-1.0
0.3,illicit,JJ,-1.0
0.3,illiquid,JJ,-1.0
0.3,illiterate,JJ,-1.0
0.3,illness,NN,-1.0
0.7,illogic,NN,-1.0
0.7,illogical,JJ,-1.0
0.7,illogically,RB,-1.0
0.7,illuminate,VB,1.0
0.7,illuminati,JJ,1.0
0.7,illuminati,NN,1.0
0.7,illuminating,ANY,1.0
0.7,illumine,VB,1.0
0.7,illusion,JJ,-1.0
0.7,illusion,NN,-1.0
0.7,illusions,JJ,-1.0
0.7,illusions,NN,-1.0
0.7,illusory,JJ,-1.0
0.7,illustrious,JJ,1.0
0.7,imaginary,JJ,-1.0
0.7,imagination,JJ,0.0
0.7,imagination,NN,0.0
0.7,imaginative,JJ,1.0
0.7,imagine,VB,0.0
0.7,imbalance,JJ,-1.0
0.7,imbalance,NN,-1.0
0.7,imbecile,ANY,-1.0
0.7,imbroglio,NN,-1.0
0.7,immaculate,JJ,1.0
0.7,immaculately,RB,1.0
0.7,immaterial,JJ,-1.0
0.3,immature,JJ,-1.0
0.3,immediate,JJ,0.0
0.7,immediately,ANY,0.0
0.3,immense,JJ,0.0
0.7,immensely,ANY,0.0
0.7,immensity,NN,0.0
0.7,immensurable,NN,0.0
0.7,imminence,NN,-1.0
0.7,imminent,JJ,-1.0
0.7,imminently,RB,-1.0
0.3,immobilized,ANY,-1.0
0.7,immoderate,JJ,-1.0
0.7,immoderately,RB,-1.0
0.7,immodest,JJ,-1.0
0.7,immoral,JJ,-1.0
0.7,immorality,NN,-1.0
0.7,immorally,ANY,-1.0
0.7,immovable,JJ,-1.0
0.3,immune,JJ,0.0
0.7,impair,VB,-1.0
0.7,impaired,JJ,-1.0
0.3,impartial,JJ,1.0
0.3,impartiality,NN,1.0
0.3,impartially,RB,1.0
0.7,impasse,NN,-1.0
0.7,impassioned,JJ,1.0
0.3,impassive,JJ,-1.0
0.7,impatience,NN,-1.0
0.7,impatient,JJ,-1.0
0.7,impatiently,RB,-1.0
0.7,impeach,VB,-1.0
0.7,impeccable,JJ,1.0
0.7,impeccably,ANY,1.0
0.7,impede,VB,-1.0
0.7,impedance,NN,-1.0
0.7,impediment,NN,-1.0
0.7,impel,VB,1.0
0.7,impending,JJ,-1.0
0.7,impending,NN,-1.0
0.7,impenitent,JJ,-1.0
0.7,imperative,JJ,0.0
0.7,imperatively,RB,0.0
0.3,imperfect,JJ,-1.0
0.3,imperfectly,RB,-1.0
0.3,imperial,JJ,1.0
0.7,imperialist,NN,-1.0
0.7,imperil,VB,-1.0
0.7,imperious,JJ,-1.0
0.7,imperiously,RB,-1.0
0.3,impermissible,JJ,-1.0
0.3,impersonal,JJ,-1.0
0.7,impertinent,JJ,-1.0
0.7,imperturbable,JJ,1.0
0.7,impervious,JJ,1.0
0.7,impetuous,JJ,-1.0
0.7,impetuously,ANY,-1.0
0.3,impetus,NN,1.0
0.7,impiety,NN,-1.0
0.7,impinge,VB,-1.0
0.7,impious,JJ,-1.0
0.7,implacable,JJ,-1.0
0.7,implausible,JJ,-1.0
0.7,implausibly,ANY,-1.0
0.3,implicate,VB,-1.0
0.3,implication,JJ,-1.0
0.3,implication,NN,-1.0
0.3,implicit,JJ,0.0
0.7,implode,VB,-1.0
0.7,implore,VB,0.0
0.7,imploring,JJ,0.0
0.7,imploringly,ANY,0.0
0.7,imply,VB,0.0
0.7,impolite,JJ,-1.0
0.7,impolitely,RB,-1.0
0.7,impolitic,JJ,-1.0
0.3,importance,NN,1.0
0.3,important,JJ,1.0
0.3,importantly,RB,1.0
0.7,importunate,JJ,-1.0
0.7,importune,VB,-1.0
0.7,impose,VB,-1.0
0.7,imposers,JJ,-1.0
0.7,imposers,NN,-1.0
0.3,imposing,JJ,-1.0
0.3,imposing,NN,-1.0
0.7,imposition,JJ,-1.0
0.7,imposition,NN,-1.0
0.3,impossible,JJ,-1.0
0.3,impossiblity,NN,-1.0
0.3,impossibly,RB,-1.0
0.7,impotent,JJ,-1.0
0.7,impotent,NN,-1.0
0.3,impoverish,VB,-1.0
0.3,impoverished,JJ,-1.0
0.7,impractical,JJ,-1.0
0.7,impractical,NN,-1.0
0.7,imprecate,VB,-1.0
0.3,imprecise,JJ,-1.0
0.3,imprecisely,RB,-1.0
0.3,imprecision,JJ,-1.0
0.7,impregnable,JJ,1.0
0.3,impress,VB,1.0
0.3,impression,JJ,1.0
0.3,impression,NN,1.0
0.3,impressions,JJ,1.0
0.3,impressions,NN,1.0
0.7,impressive,JJ,1.0
0.7,impressively,ANY,1.0
0.7,impressiveness,NN,1.0
0.3,imprison,VB,-1.0
0.3,imprisonment,NN,-1.0
0.7,improbability,NN,-1.0
0.7,improbable,JJ,-1.0
0.7,improbably,RB,-1.0
0.7,improper,JJ,-1.0
0.7,improperly,RB,-1.0
0.7,impropriety,NN,-1.0
0.3,improving,JJ,1.0
0.3,improve,VB,1.0
0.3,improved,JJ,1.0
0.3,improvement,NN,1.0
0.7,improvise,VB,1.0
0.7,imprudence,NN,-1.0
0.7,imprudent,JJ,-1.0
0.7,impudence,NN,-1.0
0.7,impudent,JJ,-1.0
0.7,impudently,ANY,-1.0
0.7,impugn,VB,-1.0
0.7,impulsive,JJ,-1.0
0.7,impulsively,RB,-1.0
0.3,impunity,JJ,-1.0
0.3,impunity,NN,-1.0
0.7,impure,JJ,-1.0
0.7,impurity,NN,-1.0
0.3,inability,JJ,-1.0
0.3,inability,NN,-1.0
0.3,inaccessible,JJ,-1.0
0.3,inaccuracy,NN,-1.0
0.3,inaccuracies,NN,-1.0
0.7,inaccurate,JJ,-1.0
0.7,inaccurately,RB,-1.0
0.3,inaction,NN,-1.0
0.3,inactive,JJ,-1.0
0.3,inadequacy,NN,-1.0
0.3,inadequate,JJ,-1.0
0.3,inadequately,RB,-1.0
0.3,inadverent,JJ,-1.0
0.3,inadverently,RB,-1.0
0.3,inadvisable,JJ,-1.0
0.3,inadvisably,RB,-1.0
0.3,inalienable,JJ,1.0
0.7,inane,JJ,-1.0
0.7,inanely,RB,-1.0
0.7,inappropriate,JJ,-1.0
0.7,inappropriately,RB,-1.0
0.7,inapt,JJ,-1.0
0.7,inaptitude,NN,-1.0
0.7,inarguable,JJ,0.0
0.7,inarguably,RB,0.0
0.7,inarticulate,JJ,-1.0
0.7,inattentive,JJ,-1.0
0.7,incapable,JJ,-1.0
0.7,incapably,RB,-1.0
0.7,incautious,JJ,-1.0
0.7,incendiary,ANY,-1.0
0.3,incense,VB,-1.0
0.7,incessant,JJ,-1.0
0.7,incessantly,RB,-1.0
0.7,incisive,JJ,1.0
0.7,incisively,ANY,1.0
0.7,incisiveness,NN,1.0
0.3,incite,VB,-1.0
0.3,incitement,JJ,-1.0
0.3,incitement,NN,-1.0
0.7,incivility,NN,-1.0
0.3,inclement,JJ,-1.0
0.7,inclination,JJ,1.0
0.7,inclination,NN,1.0
0.7,inclinations,ANY,1.0
0.7,inclined,JJ,1.0
0.3,inclusive,JJ,1.0
0.7,incognizant,JJ,-1.0
0.7,incoherence,NN,-1.0
0.7,incoherent,JJ,-1.0
0.7,incoherently,JJ,-1.0
0.7,incommensurate,JJ,-1.0
0.3,incomparable,JJ,-1.0
0.3,incomparably,RB,-1.0
0.3,incompatibility,NN,-1.0
0.3,incompatible,JJ,-1.0
0.3,incompatible,NN,-1.0
0.7,incompetence,NN,-1.0
0.7,incompetent,JJ,-1.0
0.7,incompetently,RB,-1.0
0.3,incomplete,JJ,-1.0
0.3,incompliant,JJ,-1.0
0.7,incomprehensible,JJ,-1.0
0.7,incomprehension,NN,-1.0
0.7,inconceivable,JJ,-1.0
0.7,inconceivably,RB,-1.0
0.3,inconclusive,JJ,-1.0
0.7,incongruous,JJ,-1.0
0.7,incongruously,RB,-1.0
0.7,inconsequent,JJ,-1.0
0.7,inconsequently,RB,-1.0
0.7,inconsequential,JJ,-1.0
0.7,inconsequentially,RB,-1.0
0.7,inconsiderate,JJ,-1.0
0.7,inconsiderately,RB,-1.0
0.7,inconsistence,NN,-1.0
0.7,inconsistencies,JJ,-1.0
0.7,inconsistencies,NN,-1.0
0.3,inconsistency,NN,-1.0
0.3,inconsistent,JJ,-1.0
0.7,inconsolable,JJ,-1.0
0.7,inconsolably,ANY,-1.0
0.7,inconstant,JJ,-1.0
0.7,incontestable,JJ,1.0
0.7,incontrovertible,JJ,1.0
0.7,inconvenience,JJ,-1.0
0.7,inconvenience,NN,-1.0
0.7,inconvenient,ANY,-1.0
0.7,inconveniently,ANY,-1.0
0.3,incorrect,ANY,-1.0
0.7,incorrectly,ANY,-1.0
0.7,incorrigible,JJ,-1.0
0.7,incorrigibly,RB,-1.0
0.7,incorruptible,JJ,1.0
0.3,increasing,JJ,0.0
0.3,increasingly,RB,0.0
0.7,incredible,ANY,1.0
0.7,incredibly,ANY,1.0
0.7,incredulous,JJ,-1.0
0.7,incredulously,ANY,-1.0
0.7,inculcate,VB,-1.0
0.3,indebted,JJ,1.0
0.7,indecency,NN,-1.0
0.7,indecent,JJ,-1.0
0.7,indecently,ANY,-1.0
0.7,indecision,NN,-1.0
0.7,indecisive,JJ,-1.0
0.7,indecisively,RB,-1.0
0.7,indecorum,NN,-1.0
0.7,indeed,ANY,0.0
0.7,indefatigable,JJ,1.0
0.7,indefensible,JJ,-1.0
0.7,indefensible,NN,-1.0
0.3,indefinite,JJ,-1.0
0.3,indefinitely,RB,-1.0
0.7,indelible,JJ,1.0
0.7,indelibly,JJ,1.0
0.7,indelicate,JJ,-1.0
0.3,independence,JJ,1.0
0.3,independence,NN,1.0
0.3,independent,JJ,1.0
0.7,indescribable,JJ,1.0
0.7,indescribably,RB,1.0
0.7,indestructible,JJ,1.0
0.3,indeterminable,JJ,-1.0
0.3,indeterminably,RB,-1.0
0.3,indeterminate,JJ,-1.0
0.3,indication,JJ,0.0
0.3,indication,NN,0.0
0.7,indicative,JJ,0.0
0.7,indicative,NN,0.0
0.7,indifference,NN,-1.0
0.7,indifferent,JJ,-1.0
0.3,indigent,JJ,-1.0
0.7,indignant,JJ,-1.0
0.7,indignantly,ANY,-1.0
0.7,indignation,NN,-1.0
0.7,indignity,JJ,-1.0
0.7,indignity,NN,-1.0
0.3,indirect,JJ,0.0
0.3,indiscernible,JJ,-1.0
0.7,indiscreet,JJ,-1.0
0.7,indiscreet,NN,-1.0
0.7,indiscreetly,RB,-1.0
0.7,indiscretion,ANY,-1.0
0.7,indiscriminate,JJ,-1.0
0.7,indiscriminating,JJ,-1.0
0.7,indiscriminately,RB,-1.0
0.7,indispensable,JJ,1.0
0.7,indispensability,NN,1.0
0.7,indisposed,JJ,-1.0
0.7,indisputable,JJ,1.0
0.3,indistinct,JJ,-1.0
0.3,indistinctive,JJ,-1.0
0.3,individuality,NN,1.0
0.7,indoctrinate,ANY,-1.0
0.7,indoctrination,JJ,-1.0
0.7,indoctrination,NN,-1.0
0.7,indolent,JJ,-1.0
0.7,indomitable,JJ,1.0
0.7,indomitably,JJ,1.0
0.7,indubitable,ANY,1.0
0.7,indubitably,ANY,1.0
0.7,indulge,VB,-1.0
0.7,indulgence,NN,1.0
0.7,indulgent,JJ,1.0
0.3,industrious,JJ,1.0
0.3,ineffective,JJ,-1.0
0.3,ineffectively,RB,-1.0
0.3,ineffectiveness,NN,-1.0
0.3,ineffectual,JJ,-1.0
0.3,ineffectually,RB,-1.0
0.3,ineffectualness,NN,-1.0
0.7,inefficacious,JJ,-1.0
0.7,inefficacious,NN,-1.0
0.7,inefficacy,NN,-1.0
0.3,inefficiency,NN,-1.0
0.3,inefficient,JJ,-1.0
0.3,inefficiently,RB,-1.0
0.3,ineligible,JJ,-1.0
0.7,inelegance,NN,-1.0
0.7,inelegant,JJ,-1.0
0.7,ineloquent,JJ,-1.0
0.7,ineloquently,RB,-1.0
0.7,inept,JJ,-1.0
0.7,ineptitude,ANY,-1.0
0.7,ineptitude,NN,-1.0
0.7,ineptly,ANY,-1.0
0.3,inequalities,JJ,-1.0
0.3,inequalities,NN,-1.0
0.7,inequality,JJ,-1.0
0.7,inequality,NN,-1.0
0.7,inequitable,JJ,-1.0
0.7,inequitably,RB,-1.0
0.7,inequities,JJ,-1.0
0.7,inequities,NN,-1.0
0.3,inertia,JJ,-1.0
0.3,inertia,NN,-1.0
0.7,inescapable,JJ,-1.0
0.7,inescapably,JJ,-1.0
0.7,inessential,JJ,-1.0
0.7,inestimable,JJ,1.0
0.7,inestimably,RB,1.0
0.7,inevitable,JJ,-1.0
0.7,inevitable,NN,-1.0
0.7,inevitably,RB,-1.0
0.3,inexact,JJ,-1.0
0.7,inexcusable,JJ,-1.0
0.7,inexcusably,RB,-1.0
0.7,inexorable,JJ,-1.0
0.7,inexorably,RB,-1.0
0.3,inexpensive,JJ,1.0
0.3,inexperience,NN,-1.0
0.3,inexperienced,JJ,-1.0
0.3,inexpert,JJ,-1.0
0.3,inexpertly,RB,-1.0
0.7,inexpiable,JJ,-1.0
0.7,inexplainable,JJ,-1.0
0.7,inexplicable,JJ,-1.0
0.7,inextricable,JJ,-1.0
0.7,inextricably,RB,-1.0
0.7,infallible,JJ,1.0
0.7,infallibly,RB,1.0
0.7,infallibility,NN,1.0
0.7,infamous,JJ,-1.0
0.7,infamously,RB,-1.0
0.7,infamy,NN,-1.0
0.7,infatuated,ANY,0.0
0.3,infected,ANY,-1.0
0.3,infectious,JJ,0.0
0.7,infer,VB,0.0
0.3,inference,JJ,0.0
0.3,inference,NN,0.0
0.7,inferior,JJ,-1.0
0.7,inferiority,NN,-1.0
0.7,infernal,JJ,-1.0
0.3,infest,VB,-1.0
0.3,infested,JJ,-1.0
0.7,infidel,NN,-1.0
0.7,infidels,NN,-1.0
0.3,infiltrator,NN,-1.0
0.3,infiltrators,JJ,-1.0
0.3,infiltrators,NN,-1.0
0.7,infirm,JJ,-1.0
0.7,inflame,VB,-1.0
0.7,inflammatory,JJ,-1.0
0.3,inflated,JJ,-1.0
0.3,inflationary,JJ,-1.0
0.7,inflexible,JJ,-1.0
0.7,inflict,VB,-1.0
0.3,influence,JJ,0.0
0.3,influence,NN,0.0
0.3,influential,JJ,1.0
0.3,informational,JJ,0.0
0.3,informative,JJ,1.0
0.3,infraction,NN,-1.0
0.7,infringe,VB,-1.0
0.7,infringement,NN,-1.0
0.7,infringements,JJ,-1.0
0.7,infringements,NN,-1.0
0.7,infuriate,VB,-1.0
0.7,infuriated,JJ,-1.0
0.7,infuriating,ANY,-1.0
0.7,infuriatingly,ANY,-1.0
0.7,ingenious,JJ,1.0
0.7,ingeniously,ANY,1.0
0.7,ingenuity,NN,1.0
0.7,ingenuous,JJ,1.0
0.7,ingenuously,RB,1.0
0.7,inglorious,JJ,-1.0
0.7,ingrate,NN,-1.0
0.7,ingratiate,VB,1.0
0.7,ingratiating,JJ,1.0
0.7,ingratiatingly,RB,1.0
0.7,ingratitude,NN,-1.0
0.7,inherent,JJ,0.0
0.7,inherent,NN,0.0
0.3,inhibit,VB,-1.0
0.3,inhibition,NN,-1.0
0.7,inhospitable,JJ,-1.0
0.7,inhospitality,NN,-1.0
0.7,inhuman,JJ,-1.0
0.7,inhumane,JJ,-1.0
0.7,inhumanity,NN,-1.0
0.7,inimical,JJ,-1.0
0.7,inimically,RB,-1.0
0.7,iniquitous,JJ,-1.0
0.7,iniquity,NN,-1.0
0.7,injudicious,JJ,-1.0
0.3,injure,VB,-1.0
0.3,injurious,JJ,-1.0
0.3,injury,NN,-1.0
0.7,injustice,JJ,-1.0
0.7,injustice,NN,-1.0
0.7,injustices,JJ,-1.0
0.7,injustices,NN,-1.0
0.7,inkling,ANY,0.0
0.7,inklings,JJ,0.0
0.7,inklings,NN,0.0
0.3,innocence,JJ,1.0
0.3,innocence,NN,1.0
0.3,innocent,JJ,1.0
0.3,innocently,JJ,1.0
0.7,innocuous,JJ,1.0
0.7,innocuous,NN,1.0
0.3,innovation,JJ,1.0
0.3,innovation,NN,1.0
0.3,innovative,JJ,1.0
0.3,innumerable,JJ,0.0
0.3,innumerably,RB,0.0
0.3,innumerous,JJ,0.0
0.7,innuendo,JJ,-1.0
0.7,innuendo,NN,-1.0
0.7,inoffensive,JJ,1.0
0.7,inopportune,JJ,-1.0
0.7,inordinate,JJ,-1.0
0.7,inordinately,ANY,-1.0
0.7,inquisitive,JJ,1.0
0.7,insane,JJ,-1.0
0.7,insanely,ANY,-1.0
0.7,insanity,NN,-1.0
0.7,insatiable,JJ,-1.0
0.3,insecure,JJ,-1.0
0.7,insecurity,JJ,-1.0
0.7,insecurity,NN,-1.0
0.3,insensible,JJ,-1.0
0.7,insensitive,JJ,-1.0
0.7,insensitively,RB,-1.0
0.7,insensitivity,JJ,-1.0
0.7,insensitivity,NN,-1.0
0.7,insidious,JJ,-1.0
0.7,insidiously,ANY,-1.0
0.7,insight,JJ,1.0
0.7,insight,NN,1.0
0.7,insightful,ANY,1.0
0.7,insightfully,ANY,1.0
0.7,insights,ANY,0.0
0.3,insignificance,NN,-1.0
0.3,insignificant,JJ,-1.0
0.3,insignificantly,RB,-1.0
0.7,insincere,JJ,-1.0
0.7,insincerely,RB,-1.0
0.7,insincerity,NN,-1.0
0.7,insinuate,VB,-1.0
0.7,insinuating,JJ,-1.0
0.7,insinuation,JJ,-1.0
0.7,insinuation,NN,-1.0
0.7,insist,VB,1.0
0.3,insistence,JJ,1.0
0.3,insistence,NN,1.0
0.7,insistent,JJ,1.0
0.7,insistently,ANY,1.0
0.7,insociable,JJ,-1.0
0.3,isolation,NN,-1.0
0.7,insolence,ANY,-1.0
0.7,insolence,NN,-1.0
0.7,insolent,JJ,-1.0
0.7,insolently,ANY,-1.0
0.3,insolvent,JJ,-1.0
0.7,insouciance,NN,-1.0
0.7,inspiration,NN,1.0
0.7,inspirational,JJ,1.0
0.7,inspire,VB,1.0
0.7,inspiring,JJ,1.0
0.7,inspiring,ANY,1.0
0.3,instability,NN,-1.0
0.3,instable,JJ,-1.0
0.7,instigate,VB,-1.0
0.7,instigator,NN,-1.0
0.7,instigators,NN,-1.0
0.3,instructive,JJ,1.0
0.3,instrumental,JJ,1.0
0.3,insubordinate,JJ,-1.0
0.7,insubstantial,JJ,-1.0
0.7,insubstantially,RB,-1.0
0.7,insufferable,JJ,-1.0
0.7,insufferably,RB,-1.0
0.3,insufficiency,NN,-1.0
0.3,insufficient,JJ,-1.0
0.3,insufficiently,RB,-1.0
0.3,insular,JJ,-1.0
0.7,insult,NN,-1.0
0.7,insult,VB,-1.0
0.7,insulted,JJ,-1.0
0.7,insulting,JJ,-1.0
0.7,insulting,ANY,-1.0
0.7,insultingly,ANY,-1.0
0.7,insupportable,JJ,-1.0
0.7,insupportably,RB,-1.0
